,Song_Name,onset_strength,chroma_stft,chroma_cqt,chroma_cens,melspectrogram,mfcc,spectral_centroid,spectral_bandwidth,spectral_contrast,spectral_rolloff,tonnetz,zero_crossing_rate,labels
576,bhojpuri/Sawan Singh - Phonewe Karbu Pyar.opus,1.578706344290293,0.3549002947692547,0.5380317963330662,0.2660962025655672,10.274802816383724,2.005234024533453,3146.8737886584267,3620.9285911874113,20.96688602791249,6662.93754096346,-0.0111586622806443,0.0585377292673685,6
577,bhojpuri/Ritesh Pandey - Karua Tel.opus,1.5960501057236025,0.3487243019794853,0.5878499587198346,0.2726324247404305,10.441996982275915,2.011409197279,3507.3445407332565,3547.963593434492,21.184205695678617,7244.6038661858975,-0.001278999542571,0.0785132296744235,6
578,bhojpuri/Manish Sonkar - Awa Khala.opus,1.567844513785252,0.400227421653686,0.5692152976926648,0.2670005608555866,5.72989664319921,0.3980129312170912,3572.4947825172576,3771.129047456424,20.516132420782288,8046.026410301331,-0.0071556962105122,0.0715598926397161,6
579,bhojpuri/Khesari Lal Yadav - Love Kala Sab Hoi.opus,1.479611578176226,0.3879262819491125,0.5778730924055736,0.267559259456786,9.790212880543224,2.985267381079119,2980.2818398809627,3429.284645966467,21.008394198089924,6499.166860751863,-0.0031516564555394,0.0564286208163223,6
580,bhojpuri/Sonu Sawariya - Bhatar Khali Saya Sute.opus,1.5528850695476386,0.3530134515897888,0.5784076237982386,0.2735116185110965,11.5184028775388,3.3356141914817616,3130.643385962433,3407.346496825051,19.9289202391368,6484.909614219349,-0.0042126995527253,0.0702789288148858,6
581,bhojpuri/Ankur Singh - Tohra Pe Raji Na.opus,1.6131344627961977,0.3292528244262405,0.5867350715053695,0.2697956209050156,14.090826505373837,4.41099600146326,4467.052984066935,4239.437927449979,20.276999734351683,9644.250246022631,0.0029845929957569,0.112938307902452,6
582,bhojpuri/Vijay Banaeras - Kahela Jalebi Baai.opus,1.7097599174919762,0.3529992563630387,0.5457775974732663,0.2676804763174724,21.077785405444207,-1.6423329555616932,2906.776582382134,3228.2289671635644,20.80335787841365,5689.114983911474,0.0094323960012306,0.0577885317339638,6
583,bhojpuri/Mantu Singh - Maar Delu Ankhiya Dhasake.opus,1.393800598179223,0.3839755941876935,0.4844514256722795,0.2464527328849108,12.888839350209077,0.3715711394395245,3669.947422138445,3910.3644644395295,20.5652384753896,7920.00428904048,0.0093500638651192,0.0772990645168702,6
584,bhojpuri/Ashok Sonkar - Dewareu.opus,1.706654068728829,0.349125003907932,0.5559733728213956,0.2696580586910769,7.76221913417513,-3.222783907239628,3011.269424303469,3289.9669507470157,20.93233239110768,6016.556506749397,0.0036741718421705,0.0629134415968061,6
585,bhojpuri/Pawan Singh - Chhalakata Hamro Jawaniya.opus,1.5709137862936366,0.3931969593588122,0.5868538128740916,0.2721394084779501,14.336479591858913,3.4479902423999502,2978.864340522949,3349.773315836098,19.96856462972004,6316.703949398334,0.0091798283198701,0.0615589675817006,6
586,bhojpuri/Om Prakash - Sadi Me Dag Raja.opus,1.3658762171374883,0.37634094553002,0.5691946821577839,0.2705949619132098,6.136709188565349,-1.8730767899892709,3091.798582011639,3224.4652524687945,20.8321284432794,6130.454130416941,-0.0072158917256512,0.075430609773405,6
587,bhojpuri/Ravi Kunwar - Manela Batiya Mor.opus,1.4462278935148725,0.3442648102974626,0.5011268795419191,0.2532537499177398,9.170693296617856,2.4488518631209404,2335.80328268387,3056.9029519941105,21.38096130832096,4713.938745959052,0.0057611407896462,0.0459989350417564,6
588,bhojpuri/Arun Babua - Lad Gail Najariya.opus,1.6555705857984648,0.4023934032413406,0.621239126174266,0.2780093745025345,44.613956621534,3.058582470394761,3173.679174987787,3483.658633514979,18.27373300725039,6679.06197784953,0.0071077452113353,0.0614381690934903,6
589,bhojpuri/Sandip Nishad - Jab Jab Bhatar Kare.opus,1.5103637649949735,0.4085538721889725,0.5961055455850467,0.2733286193669113,12.929006664698242,3.92508256156713,3675.907760259532,3597.241004468214,19.279704932253985,7561.945907156622,-0.008031467429729,0.0863156683656059,6
590,bhojpuri/Ankit Tiwari - Aj Fulawna Fat Jai.opus,1.5612152674394857,0.4496260539446927,0.6090121093547487,0.2744720147300153,25.033529821390804,6.894000808618512,3096.5810209709166,3771.647472611629,18.648117748920463,6620.099400266548,0.007913231134833,0.0596290971373833,6
591,bhojpuri/Shubha Mishra - Baja Baji Ki Na.opus,1.5910498122958068,0.3531802765934898,0.5906758756847844,0.2711979481794919,17.412110220998414,3.946991308238784,4094.888253437844,3887.146593138278,20.27864437480585,8584.351047893928,0.0001072951539592,0.0961552397481558,6
592,bhojpuri/Pintu Lal Yadav - Tikuli Satale Bani.opus,1.7456467289221786,0.3879936079738448,0.6032824097311719,0.2766802724297592,13.986808359172915,0.0279842036179509,3429.117032684152,3427.5500178706025,21.47385475554553,7129.285525052533,0.0071852415186997,0.0715041560337566,6
593,bhojpuri/Pawan Singh - Bin Biyahe Rajaji.opus,1.618078708494871,0.4080229750171917,0.5930692067876199,0.2662558772523782,16.25119435816974,3.706297758816114,3377.3701625404688,3653.830043560689,20.035774351853103,7289.636907637158,-0.0074267859252918,0.0651990405882951,6
594,bhojpuri/Pawan Singh - Bhar Jata Dhodi.opus,1.4817010650667606,0.3779108515145996,0.5287951958665583,0.2630432710669669,28.2890225182642,6.705390828135753,3303.809789008408,3717.395026149689,18.74203278083116,7093.614509135956,-0.0084806113415074,0.0634497970056519,6
595,bhojpuri/Ramu Nishad - Garmi Bate.opus,1.630227430105134,0.4005426257860148,0.636630780563636,0.2767798350178778,24.757066266709927,6.383868513526351,3296.752731135989,3526.507205972437,19.635827942113067,6976.360497921204,0.0012038259467917,0.064325423647545,6
